Formation;Nom anonymisé;Prénom anonymisé;Numéro;Genre;Date de naissance;Profil;Type établissement;Libellé établissement;Commune établissement;Département établissement;Pays établissement;Série;LV 1;LV 2
DUT CS;XXX6171;Yyy473;1009083;F;26/05/1999;Scolarisé dans le supérieur à l'étranger;;Haute Ecole Provinciale de Hainaut  Condorcet;mons;99;Belgique;;;
DUT CS;XXX4024;Yyy554;1009173;F;09/11/2001;Scolarisé dans le supérieur en France;;Université Toulouse 2 Jean Jaurès;Toulouse;31;France;;;
DUT CS;XXX4924;Yyy289;1009542;F;18/03/2000;Non scolarisé;;CFA - Société d'enseignement professionnel du rhône (SEPR);Lyon;69;France;;;
DUT CS;XXX8624;Yyy779;1009950;F;26/12/2001;Non scolarisé;;;;;;;;
DUT CS;XXX3678;Yyy519;1010022;F;09/09/2000;Scolarisé dans le supérieur en France;;Lycée Bel Orme;Bordeaux;33;France;;;
DUT RT;XXX2961;Yyy172;1012928;F;14/12/2001;Scolarisé dans le supérieur en France;;IFSI CHU de Toulouse;Toulouse;31;France;;;
DUT INFO;XXX6938;Yyy394;1012967;M;02/10/1998;Non scolarisé;;;;;;;;
DUT CS;XXX6550;Yyy527;1013986;F;15/08/2001;Non scolarisé;;;;;;;;
DUT CS;XXX9675;Yyy770;1014877;F;16/06/2000;Scolarisé dans le supérieur en France;;Université de Limoges;Limoges;87;France;;;
DUT RT;XXX7183;Yyy868;1014880;M;10/04/1993;Scolarisé en MC, FCIL, MGI, DAEU, MANN hors contrat,bac international;;Université Savoie Mont Blanc - Bourget-du-Lac;Le Bourget-du-Lac;73;France;;;
DUT INFO;XXX3560;Yyy643;1017533;M;08/12/2001;Non scolarisé;;I.U.T de Figeac;Figeac;46;France;;;
DUT CS;XXX7211;Yyy371;1017640;F;02/02/2001;Non scolarisé;;;;;;;;
DUT INFO;XXX9270;Yyy782;1017835;M;07/11/2000;Scolarisé dans le supérieur en France;;Lycée La Fayette;Clermont-Ferrand;63;France;;;
DUT CS;XXX7199;Yyy524;1018804;F;16/07/2001;Scolarisé dans le supérieur en France;;Université Toulouse 2 Jean Jaurès;Toulouse;31;France;;;
DUT INFO;XXX9900;Yyy647;1019356;M;24/05/2001;Scolarisé dans le supérieur en France;;Faculté de médecine Henri Warembourg - Université de Lille;Lille;59;France;;;
DUT GIM;XXX6315;Yyy318;1019844;M;24/12/2000;Scolarisé dans le supérieur en France;;Université Toulouse 2 Jean Jaurès;Toulouse;31;France;;;
DUT CS;XXX5566;Yyy530;1019855;F;23/04/2001;Scolarisé dans le supérieur en France;;Lycée Saint-John Perse;Pau;64;France;;;
DUT INFO;XXX1490;Yyy194;1020152;M;07/10/2001;Scolarisé dans le supérieur en France;;Université Toulouse 2 Jean Jaurès;Toulouse;31;France;;;
DUT INFO;XXX4587;Yyy594;1020184;M;17/10/1994;Non scolarisé;;;;;;;;
DUT CS;XXX5276;Yyy651;1020519;F;03/02/1997;Non scolarisé;;;;;;;;
DUT CS;XXX6857;Yyy449;1021099;F;02/06/2000;Scolarisé en MC, FCIL, MGI, DAEU, MANN hors contrat,bac international;;CCI Sud Formation - CFA LR - Ets de Perpignan;Perpignan;66;France;;;
DUT INFO;XXX2023;Yyy250;1021229;M;09/02/2001;Scolarisé dans le supérieur en France;;Lycée Raymond Naves;Toulouse;31;France;;;
DUT CS;XXX9032;Yyy450;1021248;F;14/08/2001;Non scolarisé;;;;;;;;
DUT RT;XXX8280;Yyy694;1021318;M;13/12/2000;Scolarisé dans le supérieur en France;;Université de Montpellier;Montpellier;34;France;;;
DUT INFO;XXX3449;Yyy568;1021849;F;30/09/1984;Non scolarisé;;;;;;;;
DUT RT;XXX1592;Yyy902;1021849;F;30/09/1984;Non scolarisé;;;;;;;;
DUT CS;XXX8741;Yyy920;1023504;F;28/11/2000;Scolarisé dans le supérieur en France;;Université Toulouse 2 Jean Jaurès;Toulouse;31;France;;;
DUT INFO;XXX7309;Yyy887;1023942;M;20/08/2001;Scolarisé dans le supérieur en France;;EFREI Paris;Villejuif;94;France;;;
DUT CS;XXX9010;Yyy305;1024021;F;27/12/2001;Scolarisé dans le supérieur en France;;Aix Marseille Université - site d'Aix-en-Provence;Aix-en-Provence;13;France;;;
DUT CS;XXX7744;Yyy923;1025173;F;06/11/2001;Non scolarisé;;Université de Pau et des Pays de l'Adour - Campus de Bayonne;Bayonne;64;France;;;
DUT CS;XXX4779;Yyy522;1025360;F;11/12/1998;Scolarisé dans le supérieur en France;;Université Lumière-Lyon 2;Lyon;69;France;;;
DUT CS;XXX2437;Yyy269;1025662;F;26/03/1996;Scolarisé dans le supérieur en France;;Université Toulouse 3 Paul Sabatier;Toulouse;31;France;;;
DUT GIM;XXX3116;Yyy979;1026538;M;29/09/2000;Scolarisé dans le supérieur en France;;Université Toulouse 2 Jean Jaurès;Toulouse;31;France;;;
DUT CS;XXX6869;Yyy544;1026660;F;24/02/2000;Scolarisé en MC, FCIL, MGI, DAEU, MANN hors contrat,bac international;;CCI Sud Formation - CFA LR - Ets de Perpignan;Perpignan;66;France;;;
DUT INFO;XXX1951;Yyy622;1026934;M;12/02/2002;Scolarisé dans le supérieur en France;;Lycée Ozenne;Toulouse;31;France;;;
DUT CS;XXX6208;Yyy838;1026998;F;16/04/1998;Non scolarisé;;;;;;;;
DUT INFO;XXX5985;Yyy928;1027124;M;15/06/2001;Scolarisé dans le supérieur en France;;Université Toulouse 3 Paul Sabatier;Toulouse;31;France;;;
DUT CS;XXX4352;Yyy274;1027944;F;03/11/2000;Scolarisé dans le supérieur en France;;Université Toulouse 1 Capitole;Toulouse;31;France;;;
DUT CS;XXX4914;Yyy167;1029267;F;04/09/2001;Scolarisé dans le supérieur en France;;Université Toulouse 2 Jean Jaurès;Toulouse;31;France;;;
DUT INFO;XXX1286;Yyy356;1029380;F;05/08/1996;Scolarisé dans le supérieur en France;;Université Toulouse 2 Jean Jaurès;Toulouse;31;France;;;
DUT INFO;XXX1041;Yyy986;1029552;M;11/02/2000;Non scolarisé;;Université de Perpignan Via Domitia;Perpignan;66;France;;;
DUT CS;XXX3063;Yyy499;1030875;F;14/05/2000;Scolarisé dans le supérieur en France;;IFAS de Chateaubriant;Chateaubriant;44;France;;;
DUT CS;XXX7114;Yyy205;1030878;F;12/02/2001;Scolarisé dans le supérieur en France;;IFSI Croix Rouge Française Toulouse;Toulouse;31;France;;;
DUT CS;XXX6682;Yyy351;1031295;F;11/01/2001;Scolarisé dans le supérieur en France;;I.U.T du Limousin - site de Limoges;Limoges;87;France;;;
DUT CS;XXX6326;Yyy289;1032281;F;28/08/2000;Scolarisé dans le supérieur en France;;Université de Bordeaux - Bordeaux Métropole;Talence;33;France;;;
DUT CS;XXX9427;Yyy891;1032750;F;19/07/1999;Scolarisé dans le supérieur en France;;Université Toulouse 2 Jean Jaurès;Toulouse;31;France;;;
DUT CS;XXX4756;Yyy758;1032754;M;23/08/1998;Non scolarisé;;;;;;;;
DUT CS;XXX6599;Yyy298;1032811;F;18/07/2001;Non scolarisé;;;;;;;;
DUT CS;XXX6260;Yyy180;1033019;F;22/10/2001;Scolarisé dans le supérieur en France;;Université de Caen Normandie;Caen;14;France;;;
DUT RT;XXX3811;Yyy412;1033173;M;06/05/2001;Scolarisé dans le supérieur en France;;Université Toulouse 1 Capitole;Toulouse;31;France;;;
DUT CS;XXX1512;Yyy200;1033267;F;24/11/2001;Scolarisé dans le supérieur en France;;IFSI du CHU de TOURS;Chambray-lès-Tours;37;France;;;
DUT GIM;XXX2409;Yyy365;1033709;M;08/08/2001;Scolarisé dans le supérieur en France;;Lycée Louis Couffignal;Strasbourg;67;France;;;
DUT CS;XXX8658;Yyy542;1033967;F;18/12/2000;Scolarisé dans le supérieur en France;;Institut national universitaire Champollion;Albi;81;France;;;
DUT GIM;XXX7396;Yyy329;1033992;M;01/03/2001;Non scolarisé;;CEGEP Trois-Rivières;Trois-Rivières;99;Canada;;;
DUT RT;XXX5932;Yyy907;1033992;M;01/03/2001;Non scolarisé;;CEGEP Trois-Rivières;Trois-Rivières;99;Canada;;;
DUT CS;XXX5871;Yyy791;1034577;F;22/12/1999;Non scolarisé;;;;;;;;
DUT CS;XXX3465;Yyy877;1035320;F;30/01/2001;Non scolarisé;;Lycée Jean Jaures;Carmaux;81;France;;;
DUT CS;XXX9785;Yyy541;1035447;F;11/01/2001;Scolarisé dans le supérieur en France;;I.U.T de Toulouse;Toulouse;31;France;;;
DUT CS;XXX1590;Yyy831;1035449;M;15/09/1995;Non scolarisé;;;;;;;;
DUT CS;XXX8810;Yyy656;1035761;M;20/09/2000;Scolarisé dans le supérieur en France;;Université Paul Valery - Montpellier 3;Montpellier;34;France;;;
DUT GIM;XXX2558;Yyy605;1035852;M;31/08/1994;Non scolarisé;;;;;;;;
DUT INFO;XXX7479;Yyy859;1035935;F;10/02/2000;Scolarisé dans le supérieur en France;;Unité de formation et de recherche sciences médicales Université de Bordeaux;Bordeaux;33;France;;;
DUT CS;XXX4246;Yyy679;1036644;F;24/04/2001;Scolarisé dans le supérieur en France;;Université Toulouse 3 Paul Sabatier;Toulouse;31;France;;;
DUT CS;XXX4046;Yyy578;1036702;F;04/04/2001;Scolarisé dans le supérieur en France;;Université Toulouse 2 Jean Jaurès;Toulouse;31;France;;;
DUT CS;XXX4493;Yyy959;1037135;F;20/03/1997;Scolarisé dans le supérieur en France;;Université Toulouse 2 Jean Jaurès;Toulouse;31;France;;;
DUT CS;XXX4632;Yyy126;1037168;F;17/08/2001;Scolarisé en MC, FCIL, MGI, DAEU, MANN hors contrat,bac international;;Lycée professionnel Anatole De Monzie;Bazas;33;France;;;
DUT INFO;XXX3107;Yyy234;1038800;M;25/09/2001;Scolarisé dans le supérieur en France;;Université Toulouse 3 Paul Sabatier;Toulouse;31;France;;;
DUT INFO;XXX4010;Yyy950;1038807;F;06/03/2001;Scolarisé dans le supérieur en France;;INSA Toulouse;Toulouse;31;France;;;
DUT RT;XXX5413;Yyy349;1038807;F;06/03/2001;Scolarisé dans le supérieur en France;;INSA Toulouse;Toulouse;31;France;;;
DUT CS;XXX5415;Yyy816;1039430;F;26/06/2000;Scolarisé en MC, FCIL, MGI, DAEU, MANN hors contrat,bac international;;ECOLE SUPERIEURE PRIVEE CPES - CENTRE IPRESS;Toulouse;31;France;;;
DUT CS;XXX1987;Yyy403;1039655;M;16/09/2000;Scolarisé dans le supérieur en France;;I.U.T. de Clermont-Ferrand;Aubière;63;France;;;
DUT RT;XXX2824;Yyy310;1040231;M;19/02/2000;Scolarisé en MC, FCIL, MGI, DAEU, MANN hors contrat,bac international;;Institut Limayrac;Toulouse;31;France;;;
DUT INFO;XXX2879;Yyy125;1040234;F;26/05/2001;Scolarisé dans le supérieur en France;;Université d'Orléans;Orléans;45;France;;;
DUT CS;XXX4027;Yyy455;1040692;F;24/09/2000;Scolarisé dans le supérieur en France;;Lycée Beausejour;Narbonne;11;France;;;
DUT CS;XXX6490;Yyy491;1041061;F;25/08/2000;Scolarisé dans le supérieur en France;;Institut de Formation en Soins Infirmiers - CHU AMIENS PICARDIE;Amiens;80;France;;;
DUT CS;XXX8980;Yyy682;1041211;F;16/02/2001;Non scolarisé;;;;;;;;
DUT INFO;XXX2075;Yyy308;1041246;F;17/05/2000;Scolarisé dans le supérieur en France;;I.U.T de Toulouse;Toulouse;31;France;;;
DUT CS;XXX8435;Yyy130;1041324;F;29/04/2001;Scolarisé dans le supérieur en France;;Université Toulouse 2 Jean Jaurès;Toulouse;31;France;;;
DUT CS;XXX2022;Yyy140;1041362;F;11/07/2000;Non scolarisé;;;;;;;;
DUT INFO;XXX5262;Yyy187;1041409;M;16/11/2001;Scolarisé dans le supérieur en France;;EPITA Toulouse;Toulouse;31;France;;;
DUT INFO;XXX2901;Yyy263;1041671;M;10/08/2000;Non scolarisé;;;;;;;;
DUT CS;XXX9362;Yyy914;1041961;F;05/05/1999;Scolarisé dans le supérieur en France;;Aix Marseille Université - site d'Aix-en-Provence;Aix-en-Provence;13;France;;;
DUT CS;XXX2297;Yyy199;1042723;F;02/09/2000;Scolarisé dans le supérieur en France;;Lycée Stéphane Hessel;Toulouse;31;France;;;
DUT CS;XXX7608;Yyy367;1042911;F;17/06/2001;Scolarisé dans le supérieur en France;;Université de Limoges;Limoges;87;France;;;
DUT CS;XXX1945;Yyy780;1042953;F;17/11/1999;Scolarisé en MC, FCIL, MGI, DAEU, MANN hors contrat,bac international;;Lycée professionnel Agricole L ERMITAGE;Agen;47;France;;;
DUT CS;XXX3036;Yyy586;1043299;F;09/05/2000;Scolarisé dans le supérieur en France;;Lycée Suzanne Valadon;Limoges;87;France;;;
DUT GIM;XXX2290;Yyy409;1043564;M;17/03/2002;Scolarisé dans le supérieur en France;;Université Toulouse 3 Paul Sabatier;Toulouse;31;France;;;
DUT RT;XXX3289;Yyy954;1043564;M;17/03/2002;Scolarisé dans le supérieur en France;;Université Toulouse 3 Paul Sabatier;Toulouse;31;France;;;
DUT GIM;XXX8575;Yyy264;1044094;M;02/03/2000;Scolarisé dans le supérieur en France;;I.U.T de Chartres;Chartres;28;France;;;
DUT GIM;XXX7194;Yyy909;1045252;M;26/06/2001;Scolarisé dans le supérieur en France;;ESTACA Paris-Saclay (Saint-Quentin-en-Yvelines);Montigny-le-Bretonneux;78;France;;;
DUT GIM;XXX6171;Yyy754;1046201;M;09/11/2002;Scolarisé dans le supérieur à l'étranger;;Institut National Polytechnique Félix Houphouët-Boigny; Yamoussoukro;99;Cote D'Ivoire;;;
DUT GIM;XXX4076;Yyy584;1046282;M;14/01/1998;Scolarisé dans le supérieur en France;;INSEEC Bordeaux;Bordeaux;33;France;;;
DUT CS;XXX9124;Yyy430;1046602;F;10/08/2000;Scolarisé dans le supérieur en France;;Lycée Charles Despiau;Mont-de-Marsan;40;France;;;
DUT CS;XXX9843;Yyy115;1047237;F;16/03/2001;Scolarisé dans le supérieur en France;;Université Toulouse 2 Jean Jaurès;Toulouse;31;France;;;
DUT CS;XXX9176;Yyy652;1047299;F;07/02/2001;Non scolarisé;;IFSI Antoine Beclere (AP-HP);Clamart;92;France;;;
DUT CS;XXX3436;Yyy485;1048197;F;23/05/2001;Scolarisé dans le supérieur en France;;Université Toulouse 2 Jean Jaurès;Toulouse;31;France;;;
DUT RT;XXX6983;Yyy833;1048253;M;21/12/2001;Scolarisé dans le supérieur en France;;Université des Antilles - Pôle Martinique;Schoelcher;972;France;;;
DUT CS;XXX1044;Yyy430;1048801;F;11/03/2000;Non scolarisé;;Institut Limayrac;Toulouse;31;France;;;
DUT CS;XXX4817;Yyy933;1049670;F;24/11/1999;Scolarisé dans le supérieur en France;;Lycée Jules Fil;Carcassonne;11;France;;;
DUT INFO;XXX8446;Yyy162;1049806;M;04/05/2000;Non scolarisé;;;;;;;;
DUT RT;XXX9486;Yyy352;1050126;F;10/10/2001;Scolarisé dans le supérieur en France;;La Prépa des INP - Groupe INP - Nancy;Vandoeuvre-lès-Nancy;54;France;;;
DUT INFO;XXX8093;Yyy980;1051454;M;23/01/2001;Scolarisé dans le supérieur en France;;INSA Toulouse;Toulouse;31;France;;;
DUT INFO;XXX7155;Yyy831;1051884;F;15/09/2001;Scolarisé dans le supérieur en France;;Lycée Militaire Prytanee National;La Flèche;72;France;;;
DUT RT;XXX2480;Yyy497;1052068;M;29/11/2000;Scolarisé dans le supérieur en France;;Aix Marseille Université - Site d'Aix-en-Provence;Aix-en-Provence;13;France;;;
DUT GIM;XXX5364;Yyy598;1052341;M;18/01/2002;Scolarisé dans le secondaire à l'étranger;;DERAA MOHAMED SADEK;JIJEL;99;Algérie;;Français;Anglais
DUT INFO;XXX6911;Yyy757;1052341;M;18/01/2002;Scolarisé dans le secondaire à l'étranger;;DERAA MOHAMED SADEK;JIJEL;99;Algérie;;Français;Anglais
DUT GIM;XXX2476;Yyy145;1052923;F;10/02/2000;Scolarisé dans le supérieur en France;;Université Toulouse 2 Jean Jaurès;Toulouse;31;France;;;
DUT CS;XXX4034;Yyy386;1053043;F;12/10/1998;Non scolarisé;;;;;;;;
DUT CS;XXX5727;Yyy210;1053122;F;04/12/2000;Non scolarisé;;;;;;;;
DUT INFO;XXX3630;Yyy280;1053247;M;07/12/2001;Scolarisé dans le supérieur en France;;INSA Toulouse;Toulouse;31;France;;;
DUT INFO;XXX6301;Yyy781;1053276;M;10/01/2002;Scolarisé dans le supérieur en France;;Lycée Sainte Croix -Saint Euverte;Orléans;45;France;;;
DUT CS;XXX5057;Yyy716;1053626;M;03/05/2000;Scolarisé dans le supérieur en France;;Université Toulouse 3 Paul Sabatier;Toulouse;31;France;;;
DUT CS;XXX8572;Yyy900;1054009;F;10/04/1997;Scolarisé dans le supérieur en France;;Université Toulouse 2 Jean Jaurès;Toulouse;31;France;;;
DUT CS;XXX7892;Yyy427;1054745;F;11/08/2001;Scolarisé dans le supérieur en France;;Université Toulouse 2 Jean Jaurès;Toulouse;31;France;;;
DUT GIM;XXX6989;Yyy187;1054819;M;07/02/2001;Scolarisé dans le supérieur en France;;EIGSI La Rochelle;La Rochelle;17;France;;;
DUT CS;XXX3635;Yyy209;1055223;M;16/11/1999;Scolarisé en MC, FCIL, MGI, DAEU, MANN hors contrat,bac international;;Lycée Younoussa Bamana;Mamoudzou;976;France;;Anglais;Arabe
DUT CS;XXX9589;Yyy456;1055330;F;07/01/1999;Scolarisé dans le supérieur en France;;Université de Montpellier;Montpellier;34;France;;;
DUT INFO;XXX5789;Yyy879;1056218;M;21/08/1995;Non scolarisé;;;;;;;;
DUT INFO;XXX5039;Yyy654;1056651;M;08/09/1999;Scolarisé dans le supérieur en France;;Lycée Jean-Baptiste Colbert;Lorient;56;France;;;
DUT RT;XXX1543;Yyy395;1056651;M;08/09/1999;Scolarisé dans le supérieur en France;;Lycée Jean-Baptiste Colbert;Lorient;56;France;;;
DUT CS;XXX7635;Yyy818;1056701;F;20/01/2000;Non scolarisé;;;;;;;;
DUT GIM;XXX2460;Yyy882;1056711;M;12/11/2001;Scolarisé dans le supérieur en France;;Université Toulouse 3 Paul Sabatier;Toulouse;31;France;;;
DUT CS;XXX5150;Yyy802;1057110;F;02/11/1999;Scolarisé en MC, FCIL, MGI, DAEU, MANN hors contrat,bac international;;SUP ADMISSION ;BORDEAUX ;33;France;;;
DUT CS;XXX5704;Yyy714;1059676;F;18/09/2000;Non scolarisé;;;;;;;;
DUT CS;XXX9436;Yyy939;1060109;F;19/02/1973;Non scolarisé;;;;;;;;
DUT RT;XXX9395;Yyy362;1060983;M;26/11/2001;Scolarisé dans le supérieur en France;;Université de Nantes;Nantes;44;France;;;
DUT INFO;XXX8861;Yyy470;1060996;M;31/08/1999;Non scolarisé;;;;;;;;
DUT CS;XXX4051;Yyy372;1061229;F;23/11/2001;Scolarisé dans le supérieur en France;;Université Toulouse 2 Jean Jaurès;Toulouse;31;France;;;
DUT CS;XXX8260;Yyy369;1061428;F;14/03/1999;Non scolarisé;;;;;;;;
DUT CS;XXX2822;Yyy918;1061767;F;24/08/2001;Non scolarisé;;;;;;;;
DUT CS;XXX6118;Yyy273;1061959;F;07/01/2001;Scolarisé en MC, FCIL, MGI, DAEU, MANN hors contrat,bac international;;IFRASS;Toulouse ;31;France;;;
DUT INFO;XXX5021;Yyy411;1063691;M;20/02/2001;Non scolarisé;;Lycée Jean-Baptiste Dumas;Alès;30;France;;;
DUT RT;XXX9470;Yyy211;1063691;M;20/02/2001;Non scolarisé;;Lycée Jean-Baptiste Dumas;Alès;30;France;;;
DUT CS;XXX2683;Yyy170;1063754;F;03/08/2001;Scolarisé dans le supérieur en France;;Université Toulouse 2 Jean Jaurès;Toulouse;31;France;;;
DUT GIM;XXX6346;Yyy812;1064718;M;10/10/2001;Scolarisé dans le supérieur en France;;Lycée polyvalent privé La Salle;Lille;59;France;;;
DUT CS;XXX5425;Yyy368;1064813;F;12/02/2001;Scolarisé dans le supérieur en France;;Université Toulouse 3 Paul Sabatier;Toulouse;31;France;;;
DUT RT;XXX3416;Yyy368;1065564;M;30/08/2001;Non scolarisé;;;;;;;;
DUT GIM;XXX7583;Yyy552;1065959;F;21/08/2001;Scolarisé dans le supérieur en France;;Unité de formation et de recherche de médecine Université de Montpellier;Montpellier;34;France;;;
DUT GIM;XXX8394;Yyy594;1066101;M;16/06/2001;Non scolarisé;;;;;;;;
DUT INFO;XXX9455;Yyy941;1066477;M;18/08/1999;Non scolarisé;;;;;;;;
DUT INFO;XXX6173;Yyy285;1066535;M;25/03/2001;Scolarisé dans le supérieur en France;;EPITECH;TOULOUSE;31;France;;;
DUT CS;XXX5315;Yyy796;1066655;F;25/11/2000;Scolarisé dans le supérieur en France;;Université Toulouse 2 Jean Jaurès;Toulouse;31;France;;;
DUT CS;XXX8265;Yyy683;1067522;F;29/04/2001;Non scolarisé;;;;;;;;
DUT INFO;XXX2608;Yyy754;1067663;M;26/07/2001;Scolarisé dans le supérieur en France;;Université Paris Nanterre;Nanterre;92;France;;;
DUT INFO;XXX7424;Yyy777;1068188;M;02/12/2001;Scolarisé dans le supérieur en France;;Université de Montpellier;Montpellier;34;France;;;
DUT GIM;XXX1554;Yyy454;1068237;F;06/11/1997;Scolarisé dans le supérieur en France;;Lycée Louis Rascol;Albi;81;France;;;
DUT INFO;XXX2822;Yyy756;1068402;M;11/09/1995;Non scolarisé;;;;;;;;
DUT RT;XXX7549;Yyy973;1068402;M;11/09/1995;Non scolarisé;;;;;;;;
DUT CS;XXX9420;Yyy760;1068665;F;24/09/2001;Scolarisé dans le supérieur en France;;Université Toulouse 3 Paul Sabatier;Toulouse;31;France;;;
DUT INFO;XXX2771;Yyy606;1069026;M;08/06/2000;Non scolarisé;;;;;;;;
DUT RT;XXX5533;Yyy679;1069135;M;19/06/1991;Scolarisé dans le supérieur à l'étranger;;IPMC;Accra;99;Ghana;;;
DUT INFO;XXX6633;Yyy865;1069530;F;24/12/1996;Non scolarisé;;;;;;;;
DUT INFO;XXX7194;Yyy924;1069543;M;04/02/2001;Scolarisé dans le supérieur en France;;Unité de formation et de recherche de sciences pharmaceutiques et biologiques Université de Montpellier;Montpellier;34;France;;;
DUT RT;XXX5003;Yyy209;1069543;M;04/02/2001;Scolarisé dans le supérieur en France;;Unité de formation et de recherche de sciences pharmaceutiques et biologiques Université de Montpellier;Montpellier;34;France;;;
DUT INFO;XXX1397;Yyy160;1070317;M;28/11/2000;Scolarisé dans le supérieur en France;;Lycée Vincent Auriol;Revel;31;France;;;
DUT INFO;XXX5749;Yyy337;1070503;M;27/03/2000;Scolarisé dans le supérieur en France;;Université Toulouse 2 Jean Jaurès;Toulouse;31;France;;;
DUT GIM;XXX3800;Yyy673;1071582;M;15/06/2000;Non scolarisé;;;;;;;;
DUT RT;XXX3410;Yyy233;1071693;M;14/02/2001;Scolarisé dans le supérieur en France;;Université de Pau et des Pays de l'Adour;Pau;64;France;;;
DUT GIM;XXX7732;Yyy444;1071706;M;24/09/2001;Scolarisé dans le supérieur en France;;Université Toulouse 1 Capitole;Toulouse;31;France;;;
DUT CS;XXX2449;Yyy700;1071706;M;24/09/2001;Scolarisé dans le supérieur en France;;Université Toulouse 1 Capitole;Toulouse;31;France;;;
DUT CS;XXX8928;Yyy868;1071879;F;25/09/1999;Scolarisé en MC, FCIL, MGI, DAEU, MANN hors contrat,bac international;;IFRASS;Toulouse;31;France;;;
DUT CS;XXX6349;Yyy622;1071989;F;22/10/2001;Scolarisé dans le supérieur en France;;Université de Lille;Lille;59;France;;;
DUT RT;XXX8581;Yyy154;1072792;M;26/12/2000;Scolarisé dans le supérieur en France;;EPITA Toulouse;Toulouse;31;France;;;
DUT INFO;XXX4926;Yyy146;1074037;M;24/07/1999;Scolarisé dans le supérieur en France;;Université Toulouse 2 Jean Jaurès;Toulouse;31;France;;;
DUT RT;XXX4422;Yyy319;1074170;M;29/10/2000;Scolarisé dans le supérieur en France;;Université Toulouse 2 Jean Jaurès;Toulouse;31;France;;;
DUT CS;XXX9660;Yyy709;1074658;M;01/03/1998;Scolarisé dans le supérieur en France;;Lycée Ozenne;Toulouse;31;France;;;
DUT CS;XXX3569;Yyy980;1074788;F;03/11/2000;Non scolarisé;;;;;;;;
DUT CS;XXX1826;Yyy749;1074879;F;22/11/2001;Non scolarisé;;;;;;;;
DUT GIM;XXX1595;Yyy690;1075094;M;14/01/2001;Scolarisé dans le supérieur en France;;ESME Sudria Lyon;Lyon 2e  Arrondissement;69;France;;;
DUT RT;XXX5368;Yyy233;1075094;M;14/01/2001;Scolarisé dans le supérieur en France;;ESME Sudria Lyon;Lyon 2e  Arrondissement;69;France;;;
DUT INFO;XXX6554;Yyy901;1075117;M;24/02/2001;Scolarisé dans le supérieur en France;;Lycée Joseph Gaillard;Fort-de-France;972;France;;;
DUT RT;XXX5698;Yyy618;1075117;M;24/02/2001;Scolarisé dans le supérieur en France;;Lycée Joseph Gaillard;Fort-de-France;972;France;;;
DUT INFO;XXX5326;Yyy949;1075211;M;10/10/2000;Non scolarisé;;;;;;;;
DUT GIM;XXX8435;Yyy649;1075275;M;28/03/2001;Scolarisé dans le supérieur en France;;ICAM Paris Sénart;Lieusaint;77;France;;;
DUT INFO;XXX4219;Yyy323;1076057;M;12/03/2001;Scolarisé dans le secondaire à l'étranger;;LYCEE ABOU BAKR ASSEDDIQ;Tetouan;99;Maroc;;Français;Arabe
